,userid,placeid,frequency,id,created_at,lng,lat,photos_count,checkins_count,users_count,radius_meters,highlights_count,items_count,max_items_count,spot_categories,state
9080,4654,6481070,1,6481070,2010-11-23T17:13:30Z,-81.50314412,24.66557433,1,7,7,100,0,0,10,"[{'url': '/categories/48', 'name': 'Resort'}]",Florida
9089,4667,9153,1,9153,2009-02-10T22:22:44Z,-122.4271774292,37.759688872,166,1743,946,200,19,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",California
9090,4667,23210,2,23210,2009-08-31T03:52:14Z,-122.1463866667,37.4050195667,1,24,20,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9091,4667,26276,1,26276,2009-09-20T21:05:17Z,-122.1618453,37.4458483,11,422,272,50,1,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
9092,4667,31965,1,31965,2009-09-29T18:38:39Z,-122.41354955,37.7525140167,1,101,60,75,1,8,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
9093,4667,39992,1,39992,2009-10-08T00:58:23Z,-122.4214663833,37.7599341167,3,145,122,75,0,10,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California
9094,4667,101686,1,101686,2009-11-14T21:11:04Z,-122.4061489105,37.7841895073,7,522,360,100,0,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",California
9095,4667,164314,2,164314,2009-12-04T18:06:08Z,-122.4230785825,37.7521340333,0,33,18,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
9096,4667,209838,1,209838,2009-12-14T20:15:54Z,-122.1453592333,37.4257090833,2,75,45,75,1,8,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9097,4669,9246,8,9246,2009-02-25T23:03:57Z,-97.7395677567,30.2636079743,555,17323,6511,500,15,12,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9098,4669,9247,3,9247,2009-02-25T23:07:47Z,-97.7385485172,30.265294493,149,6855,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
9101,4669,32823,1,32823,2009-09-30T20:03:34Z,-97.7392888893,30.2667902634,33,834,629,75,0,10,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
9104,4669,694026,1,694026,2010-03-12T19:29:46Z,-97.7406958,30.2641051,2,180,153,150,0,7,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9105,4669,694056,1,694056,2010-03-12T19:33:38Z,-97.7397576312,30.265080054,2,179,163,75,0,5,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Texas
9106,4669,694404,1,694404,2010-03-12T20:20:56Z,-97.73986815,30.2625167333,0,62,52,150,0,1,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9107,4669,694560,1,694560,2010-03-12T20:43:30Z,-97.7392862664,30.2641484239,3,370,294,150,0,7,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9108,4669,700071,1,700071,2010-03-13T15:14:06Z,-97.7398681641,30.2625515688,0,133,120,50,0,4,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9109,4669,701133,1,701133,2010-03-13T17:22:15Z,-97.7388015919,30.2645797809,3,123,109,150,0,3,10,"[{'url': '/categories/243', 'name': 'Convention Center'}]",Texas
9112,4670,18411,1,18411,2009-07-22T16:18:22Z,-71.0762107372,42.3679299668,6,476,237,300,0,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Massachusetts
9113,4670,26276,2,26276,2009-09-20T21:05:17Z,-122.1618453,37.4458483,11,422,272,50,1,10,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",California
9114,4670,28401,1,28401,2009-09-24T22:07:20Z,-122.4236169419,37.7530145446,0,9,9,50,0,1,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",California
9115,4670,43511,1,43511,2009-10-11T01:15:46Z,-122.160964043,37.4465432785,13,275,184,75,0,10,10,"[{'url': '/categories/81', 'name': 'South American / Latin'}]",California
9116,4670,60931,1,60931,2009-10-24T19:06:11Z,-122.1750829833,37.4349798167,0,93,55,150,0,9,10,"[{'url': '/categories/132', 'name': 'Hospital'}]",California
9117,4670,116156,1,116156,2009-11-20T21:16:04Z,-122.1455323291,37.4051301051,0,17,8,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9118,4670,209838,1,209838,2009-12-14T20:15:54Z,-122.1453592333,37.4257090833,2,75,45,75,1,8,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9119,4670,664554,1,664554,2010-03-08T01:56:48Z,-122.1977293833,37.4252542167,0,6,5,50,0,0,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",California
9120,4678,9113,1,9113,2009-02-07T20:49:03Z,-122.4054139853,37.7946797244,9,273,183,100,0,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",California
9121,4678,13536,1,13536,2009-05-21T00:38:14Z,-122.2621893833,37.83709645,7,202,123,75,3,12,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",California
9122,4678,14045,1,14045,2009-05-27T19:34:17Z,-117.2019767761,32.7318769977,160,5929,2856,2000,5,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
9124,4678,19337,1,19337,2009-07-31T15:48:04Z,-121.9771419167,37.7790261,5,127,83,75,0,10,10,"[{'url': '/categories/444', 'name': 'In-N-Out Burger'}]",California
9125,4678,19542,2,19542,2009-08-01T19:46:03Z,-122.3861503601,37.6163560649,639,25706,9105,2500,30,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California
9126,4678,21076,1,21076,2009-08-15T06:25:47Z,-122.4221536517,37.7700235498,23,699,460,75,6,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",California
9127,4678,23275,1,23275,2009-08-31T21:40:47Z,-87.744884491,41.7874410169,135,5709,2736,1500,7,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Illinois
9131,4678,36079,1,36079,2009-10-03T22:57:21Z,-122.6819121838,45.5246228481,42,556,342,50,0,10,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Oregon
9134,4678,40967,1,40967,2009-10-09T02:32:05Z,-122.4663212333,37.740225,0,28,19,75,0,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",California
9136,4678,42118,1,42118,2009-10-10T03:33:43Z,-117.8528011,33.6759676,1,17,15,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",California
9137,4678,49472,1,49472,2009-10-16T04:56:03Z,-122.40643325,37.7975948333,15,213,191,75,0,10,10,"[{'url': '/categories/97', 'name': 'Saloon'}]",California
9138,4678,51704,1,51704,2009-10-17T20:06:19Z,-122.4184119702,37.8076966296,6,144,124,50,2,4,10,"[{'url': '/categories/16', 'name': 'American'}]",California
9139,4678,57558,1,57558,2009-10-22T14:56:48Z,-122.12013815,37.8916645667,1,40,17,75,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",California
9140,4678,60799,1,60799,2009-10-24T18:12:47Z,-121.9783363667,37.7794735667,0,22,19,100,0,1,10,"[{'url': '/categories/77', 'name': 'Casino'}]",California
9141,4678,72093,1,72093,2009-10-31T20:27:49Z,-119.9416907538,38.9599653472,6,206,164,100,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
9146,4678,355648,1,355648,2010-01-10T02:06:27Z,-122.5235562167,45.7752251667,9,48,23,50,0,2,10,"[{'url': '/categories/167', 'name': 'Brewery / Microbrewery'}]",Washington
9147,4678,356329,1,356329,2010-01-10T04:27:37Z,-122.6765048504,45.5199172276,3,83,50,50,0,4,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Oregon
9153,4684,27575,1,27575,2009-09-23T15:35:48Z,-86.8016588853,33.517584037,0,56,17,50,0,9,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Alabama
9154,4684,29427,1,29427,2009-09-26T13:23:54Z,-86.8128118167,33.5113121667,0,10,8,75,0,1,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Alabama
9155,4684,36582,2,36582,2009-10-04T14:45:22Z,-86.9857882833,33.3251575833,0,5,4,100,0,1,10,"[{'url': '/categories/68', 'name': 'Contemporary Church'}]",Alabama
9156,4684,39554,1,39554,2009-10-07T18:32:14Z,-86.6975462437,33.4162187049,0,23,16,50,0,1,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Alabama
9157,4684,72622,1,72622,2009-11-01T00:43:28Z,-86.9925766667,33.3327885667,1,19,8,75,0,2,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Alabama
9158,4684,75084,1,75084,2009-11-02T18:34:39Z,-86.7082018333,33.4277374833,0,72,41,75,0,4,10,"[{'url': '/categories/903', 'name': 'Chick-fil-A'}]",Alabama
9159,4684,127908,1,127908,2009-11-24T17:45:32Z,-86.6651153564,33.4076156616,1,27,17,75,0,1,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Alabama
9160,4684,381325,8,381325,2010-01-14T18:16:50Z,-86.67235135,33.3804940333,1,67,14,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Alabama
9169,4700,10322,1,10322,2009-03-28T00:11:09Z,-96.80862665,32.7855312667,77,1084,752,50,22,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",Texas
9170,4700,10720,1,10720,2009-04-06T20:05:23Z,-96.7736721039,32.8686390803,63,3380,1307,300,7,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Texas
9171,4700,11997,1,11997,2009-04-26T15:26:38Z,-96.7898941,32.7782142,15,243,194,150,0,8,10,"[{'url': '/categories/917', 'name': 'Farmers Market'}]",Texas
9172,4700,13617,1,13617,2009-05-22T00:47:47Z,-96.7854952667,32.7828276,45,565,414,75,2,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Texas
9173,4700,15966,1,15966,2009-06-25T00:12:50Z,-97.3296940327,32.7547890476,32,389,244,75,5,10,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]",Texas
9174,4700,17824,1,17824,2009-07-16T16:34:00Z,-96.79975247,32.79037749,0,149,82,50,1,6,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",Texas
9175,4700,18145,1,18145,2009-07-19T18:27:47Z,-96.7981445789,32.807818784,21,544,343,50,0,12,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",Texas
9176,4700,22170,1,22170,2009-08-22T23:51:02Z,-96.7736935616,32.8687021596,32,1574,713,150,1,10,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]",Texas
9177,4700,23002,1,23002,2009-08-29T22:25:07Z,-96.7691928148,32.8524036793,15,376,218,75,0,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas
9178,4700,24254,1,24254,2009-09-08T18:25:00Z,-96.7962563038,32.7823316533,5,193,54,100,1,9,10,"[{'url': '/categories/23', 'name': 'Skyscraper'}]",Texas
9179,4700,27899,1,27899,2009-09-23T23:59:18Z,-96.7952846667,32.7918463167,0,82,66,50,0,6,10,"[{'url': '/categories/29', 'name': 'Condo'}]",Texas
9180,4700,36965,1,36965,2009-10-04T20:29:06Z,-96.76537945,32.8658546167,24,563,323,75,4,10,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",Texas
9181,4700,50588,1,50588,2009-10-17T01:13:22Z,-96.7966352474,32.7930390368,4,124,80,75,0,6,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",Texas
9182,4700,50796,1,50796,2009-10-17T03:51:02Z,-96.7960477478,32.7934915362,0,32,29,75,0,3,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]",Texas
9183,4700,74997,1,74997,2009-11-02T18:02:05Z,-96.7952988167,32.7925600167,0,148,36,75,0,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Texas
9184,4700,216280,1,216280,2009-12-16T07:27:12Z,-96.7719784667,32.7983835833,0,31,5,35,0,2,10,"[{'url': '/categories/87', 'name': 'Duplex'}]",Texas
9185,4700,316464,1,316464,2010-01-03T02:37:04Z,-96.7515935,32.8601534167,3,72,40,75,0,4,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",Texas
9209,4709,12583,1,12583,2009-05-05T22:25:59Z,-156.3811326,20.9160912,9,53,46,75,1,3,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",Hawaii
9210,4709,28404,1,28404,2009-09-24T22:10:14Z,-156.6512892833,21.0047615,7,31,27,150,0,2,10,"[{'url': '/categories/99', 'name': 'Beach'}]",Hawaii
9211,4709,28415,1,28415,2009-09-24T22:31:01Z,-156.6665475167,20.9987525667,4,44,34,150,2,2,10,"[{'url': '/categories/99', 'name': 'Beach'}]",Hawaii
9212,4709,28492,1,28492,2009-09-25T00:06:45Z,-156.6953501,20.9236753667,16,93,68,150,3,7,10,"[{'url': '/categories/99', 'name': 'Beach'}]",Hawaii
9213,4709,28575,1,28575,2009-09-25T04:15:12Z,-156.6804776833,20.8760318167,3,39,39,75,1,4,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Hawaii
9214,4709,30898,1,30898,2009-09-27T23:18:26Z,-121.9447235833,37.2935922333,1,41,26,75,0,4,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",California
9215,4709,91536,1,91536,2009-11-10T17:31:37Z,-122.286704429,37.5572870566,0,32,17,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9216,4709,405076,1,405076,2010-01-18T01:13:49Z,-122.4234336001,37.7900998221,1,61,38,75,0,4,10,"[{'url': '/categories/439', 'name': ""Peet's Coffee""}]",California
9217,4711,12505,2,12505,2009-05-04T01:46:49Z,-73.8720059395,40.7745781069,167,7691,3564,1500,12,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",New York
9227,4734,9625,1,9625,2009-03-19T22:34:52Z,-122.4668392539,37.769873014,105,1384,1054,300,11,10,10,"[{'url': '/categories/212', 'name': 'Science Museum'}]",California
9228,4734,10677,1,10677,2009-04-05T19:05:19Z,-122.3894011974,37.7783555476,535,3830,2047,250,13,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",California
9229,4734,14128,1,14128,2009-05-29T11:59:16Z,-71.0169506349,42.3666420527,223,7813,3470,2000,14,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Massachusetts
9230,4734,32000,1,32000,2009-09-29T19:14:55Z,-122.2020324705,37.4319457649,0,23,13,75,0,3,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",California
9231,4734,52200,1,52200,2009-10-18T01:29:15Z,-122.4044567667,37.7818793332,23,596,325,50,0,10,10,"[{'url': '/categories/389', 'name': 'InterContinental Hotel'}]",California
9232,4734,156800,3,156800,2009-12-02T19:27:57Z,-122.2093814754,37.4208144232,0,32,20,75,0,4,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9233,4746,26646,3,26646,2009-09-21T21:03:53Z,-90.2569770813,29.9860887217,93,3463,1705,1500,3,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Louisiana
9234,4746,28491,4,28491,2009-09-25T00:05:30Z,-90.0713573333,29.9486531833,5,146,35,75,0,3,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",Louisiana
9235,4746,28526,15,28526,2009-09-25T01:21:16Z,-90.1092274333,29.9537394333,0,23,7,35,0,2,10,"[{'url': '/categories/21', 'name': 'Home'}]",Louisiana
9236,4746,29157,2,29157,2009-09-26T00:24:55Z,-90.1913696,29.96236675,5,111,61,150,1,5,10,"[{'url': '/categories/462', 'name': 'AMC Theatre'}]",Louisiana
9237,4746,29164,1,29164,2009-09-26T00:31:20Z,-90.1868840667,29.9613596833,0,17,9,75,0,1,10,"[{'url': '/categories/35', 'name': 'Apparel'}]",Louisiana
9238,4746,30483,1,30483,2009-09-27T15:19:28Z,-90.0857673333,29.9643673833,0,18,17,75,0,1,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",Louisiana
9239,4746,30551,1,30551,2009-09-27T16:51:26Z,-90.1712496167,29.9750659833,0,26,19,100,0,1,10,"[{'url': '/categories/202', 'name': 'Discount Store'}]",Louisiana
9240,4746,31185,1,31185,2009-09-28T13:45:09Z,-90.1450085667,29.9616463667,2,79,32,150,0,1,10,"[{'url': '/categories/132', 'name': 'Hospital'}]",Louisiana
9241,4746,32947,1,32947,2009-09-30T22:20:16Z,-90.1113453333,29.9166788833,0,4,3,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Louisiana
9242,4746,179280,2,179280,2009-12-07T21:39:13Z,-90.0923700436,29.9256858929,1,25,11,150,0,1,10,"[{'url': '/categories/132', 'name': 'Hospital'}]",Louisiana
9243,4746,303384,5,303384,2009-12-31T20:03:51Z,-90.070406163,29.9459890248,0,32,14,75,0,3,10,"[{'url': '/categories/155', 'name': 'Pizza'}]",Louisiana
9244,4746,475140,1,475140,2010-01-30T01:49:13Z,-90.1044158936,29.9400787354,0,9,8,100,0,1,10,"[{'url': '/categories/464', 'name': 'Walgreens'}]",Louisiana
9245,4746,729851,1,729851,2010-03-17T18:21:57Z,-90.10082085,29.9708348833,1,11,10,75,0,2,10,"[{'url': '/categories/98', 'name': 'Mediterranean'}]",Louisiana
9246,4746,784538,1,784538,2010-03-24T17:33:14Z,-90.0706176758,29.9483184814,0,42,15,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",Louisiana
9247,4746,813386,1,813386,2010-03-28T00:30:20Z,-90.15174674,29.97950977,4,12,5,75,0,1,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Louisiana
9248,4746,826519,1,826519,2010-03-29T21:46:27Z,-90.1218636167,29.95447065,0,20,19,75,0,1,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",Louisiana
9249,4746,917162,1,917162,2010-04-10T23:15:26Z,-90.1046094812,29.9205891813,0,8,8,75,0,0,10,"[{'url': '/categories/18', 'name': 'Asian'}]",Louisiana
9250,4746,1339037,1,1339037,2010-06-25T22:56:20Z,-90.065574446,29.948125769,1,26,25,75,0,0,10,"[{'url': '/categories/100', 'name': 'Steakhouse'}]",Louisiana
9252,4746,6987619,1,6987619,2011-02-26T18:21:24Z,-90.121169883,29.9550612,0,3,3,150,0,0,10,"[{'url': '/categories/38', 'name': 'City Park'}]",Louisiana
9253,4751,9254,1,9254,2009-02-26T16:38:12Z,-97.7390956879,30.2621994311,99,1886,1486,60,10,10,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",Texas
9254,4751,10305,1,10305,2009-03-27T22:07:21Z,-97.74220705,30.26955485,206,3180,1808,100,20,10,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",Texas
9255,4751,20303,2,20303,2009-08-09T04:40:03Z,-73.9904308319,40.7067340458,35,1265,299,150,1,10,10,"[{'url': '/categories/128', 'name': 'Bridge'}]",New York
9256,4751,21076,1,21076,2009-08-15T06:25:47Z,-122.4221536517,37.7700235498,23,699,460,75,6,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",California
9257,4751,37916,1,37916,2009-10-05T22:03:56Z,-97.7463054657,30.2671663094,23,659,500,50,2,10,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",Texas
9258,4751,72752,1,72752,2009-11-01T02:49:47Z,-97.7154331667,30.3525408833,22,374,256,75,0,10,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",Texas
9259,4751,631553,3,631553,2010-03-01T18:03:49Z,-73.9980943053,40.7227715926,1,25,23,100,0,1,10,"[{'url': '/categories/184', 'name': 'Temple'}]",New York
9260,4751,672328,1,672328,2010-03-09T17:53:14Z,-97.744632,30.268471,63,661,593,250,0,10,10,"[{'url': '/categories/254', 'name': 'Interactive > Party'}]",Texas
9261,4751,687088,1,687088,2010-03-11T19:08:55Z,-97.740790844,30.2656280866,9,315,178,75,0,8,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas
9262,4757,22437,2,22437,2009-08-25T16:21:28Z,-96.1087904667,33.13978465,1,11,7,75,0,1,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",Texas
9263,4757,22438,1,22438,2009-08-25T16:25:14Z,-96.1072069,33.1395235833,1,19,16,100,0,2,10,"[{'url': '/categories/165', 'name': 'Plaza / Square'}]",Texas
9264,4757,28849,1,28849,2009-09-25T17:33:24Z,-96.1095326,33.1082663,0,9,6,75,0,2,10,"[{'url': '/categories/16', 'name': 'American'}]",Texas
9265,4757,28857,1,28857,2009-09-25T17:41:42Z,-96.1097189578,33.1067123019,0,9,6,75,0,2,10,"[{'url': '/categories/96', 'name': 'Bookstore'}]",Texas
9266,4757,39461,1,39461,2009-10-07T17:12:05Z,-112.0711684227,33.445855601,36,434,283,250,3,11,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Arizona
9267,4757,55259,1,55259,2009-10-20T19:03:55Z,-96.1058216137,33.122004826,1,13,11,100,0,2,10,"[{'url': '/categories/102', 'name': 'Library'}]",Texas
9268,4757,55383,4,55383,2009-10-20T20:53:26Z,-96.1097394,33.1399373,0,7,4,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",Texas
9269,4757,55780,1,55780,2009-10-21T02:54:52Z,-111.8880883333,33.4148431833,2,57,27,50,0,3,10,"[{'url': '/categories/94', 'name': 'Light Rail'}]",Arizona
9270,4757,778576,1,778576,2010-03-23T19:49:12Z,-96.1114025,33.1153035,0,5,5,75,0,0,10,"[{'url': '/categories/136', 'name': 'Arts'}]",Texas
9278,4777,13582,1,13582,2009-05-21T18:50:40Z,-87.6742136478,41.8807929392,63,963,716,250,7,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Illinois
9279,4777,22239,1,22239,2009-08-23T17:18:24Z,-87.6253267333,41.89736275,3,54,49,75,3,2,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Illinois
9280,4777,25203,5,25203,2009-09-16T21:51:15Z,-87.6320410167,41.8784684,6,208,85,75,0,11,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",Illinois
9281,4777,30115,1,30115,2009-09-27T00:50:43Z,-88.0079770088,41.8368358542,1,38,28,50,0,5,10,"[{'url': '/categories/236', 'name': 'Fine Dining'}]",Illinois
9282,4777,30474,1,30474,2009-09-27T15:07:42Z,-87.6700723171,41.9355192213,1,64,34,75,0,4,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Illinois
9283,4777,33998,1,33998,2009-10-02T01:23:05Z,-87.6549232363,41.9326089411,1,28,18,75,0,2,10,"[{'url': '/categories/24', 'name': 'Pub'}]",Illinois
9284,4777,35796,1,35796,2009-10-03T19:36:20Z,-88.1496003833,41.6668405167,0,14,13,300,0,0,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]",Illinois
9285,4777,36358,1,36358,2009-10-04T04:05:01Z,-88.0376325109,41.9474883881,4,62,55,75,0,3,10,"[{'url': '/categories/74', 'name': 'Arcade'}]",Illinois
9286,4777,102767,2,102767,2009-11-15T05:05:15Z,-87.6541265845,41.9360419847,24,128,86,75,0,6,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Illinois
9287,4790,28941,1,28941,2009-09-25T19:55:58Z,-115.24223825,36.05677485,7,135,33,75,0,5,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Nevada
9288,4790,118831,2,118831,2009-11-21T18:11:14Z,-115.3056204667,36.1923886667,0,62,20,75,0,2,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Nevada
9289,4790,120093,1,120093,2009-11-21T23:31:19Z,-115.3335499763,36.1561722415,15,614,353,150,1,10,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Nevada
9290,4790,279313,1,279313,2009-12-27T20:00:09Z,-115.1716767667,36.04138775,3,85,53,75,1,9,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Nevada
9291,4790,308324,1,308324,2010-01-01T20:10:43Z,-115.1776599884,36.0683364345,4,117,72,75,0,5,10,"[{'url': '/categories/440', 'name': 'Coffee Bean and Tea Leaf'}]",Nevada
9292,4790,1137105,1,1137105,2010-05-19T02:17:13Z,-115.34689676,36.14720124,2,26,16,300,0,3,10,"[{'url': '/categories/42', 'name': 'Golf Course'}]",Nevada
9293,4790,1374203,1,1374203,2010-07-02T18:45:52Z,-115.14115762,36.16961681,7,102,36,75,3,5,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Nevada
9294,4801,20294,1,20294,2009-08-09T02:16:36Z,-122.38902575,37.7908857667,12,175,150,50,0,8,10,"[{'url': '/categories/86', 'name': 'Seafood'}]",California
9295,4801,36242,1,36242,2009-10-04T01:41:34Z,-122.4032306671,37.7842234243,58,2213,1118,100,4,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",California
9296,4801,243417,5,243417,2009-12-20T23:14:51Z,-122.3971296795,37.793450372,0,61,34,75,0,5,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California
9297,4801,259946,1,259946,2009-12-23T20:44:58Z,-122.39540985,37.79495475,1,53,41,75,0,1,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",California
9309,4812,12041,3,12041,2009-04-26T17:43:34Z,-91.1674690167,30.4091262667,3,16,9,100,0,0,10,"[{'url': '/categories/114', 'name': 'Lake & Pond'}]",Louisiana
9310,4812,12430,1,12430,2009-05-03T00:01:05Z,-87.6558351517,41.9479207274,229,1919,1302,250,24,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",Illinois
9312,4812,22831,1,22831,2009-08-28T22:10:39Z,-87.9036712646,41.9780286285,436,16567,7011,2500,42,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",Illinois
9313,4812,26932,1,26932,2009-09-22T14:09:37Z,-91.0622073,30.4156111167,0,28,9,75,0,4,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Louisiana
9314,4812,29195,1,29195,2009-09-26T01:04:43Z,-91.0937545833,30.3781091667,0,50,22,75,0,5,10,"[{'url': '/categories/106', 'name': 'Grocery'}]",Louisiana
9315,4812,29556,1,29556,2009-09-26T16:29:03Z,-91.0741927833,30.4094619667,0,45,10,75,0,3,10,"[{'url': '/categories/119', 'name': 'Gas & Automotive'}]",Louisiana
9316,4812,30098,1,30098,2009-09-27T00:35:32Z,-90.0879966,29.9232862,0,16,15,75,0,1,10,"[{'url': '/categories/450', 'name': 'American Apparel'}]",Louisiana
9317,4812,34458,2,34458,2009-10-02T17:27:11Z,-91.1128147333,30.4314035333,1,241,27,75,0,5,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Louisiana
9318,4812,35980,4,35980,2009-10-03T21:38:52Z,-91.11164465,30.4322107167,1,258,72,150,0,8,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",Louisiana
9319,4812,38368,1,38368,2009-10-06T15:11:44Z,-91.1126132355,30.4307388284,8,125,39,75,0,7,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Louisiana
9320,4812,46385,2,46385,2009-10-13T16:28:05Z,-91.1283409595,30.4228304355,1,99,38,100,0,5,10,"[{'url': '/categories/460', 'name': 'Barnes & Noble'}]",Louisiana
9322,4812,78904,1,78904,2009-11-05T00:14:12Z,-91.1289119167,30.4238019667,0,28,8,75,0,5,10,"[{'url': '/categories/118', 'name': 'Health & Fitness'}]",Louisiana
9323,4812,107233,1,107233,2009-11-17T01:08:41Z,-91.1858637332,30.4375247611,0,106,24,75,1,2,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",Louisiana
9324,4812,243262,1,243262,2009-12-20T22:50:47Z,-90.9493732333,30.2119088167,2,48,36,75,0,4,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",Louisiana
